,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-05,54.798805236816406,1199.0999755859375,104.24236297607422,56.14799880981445,56.717498779296875,1199.0999755859375,108.48999786376953,56.14799880981445,57.41749954223633,1214.8699951171875,111.41999816894531,57.35599899291992,56.275001525878906,1175.3399658203125,108.0999984741211,55.43600082397461,57.247501373291016,1209.219970703125,111.01000213623047,57.0099983215332,133332000,2699400,32872400,38604000
2018-09-06,53.88819122314453,1183.989990234375,104.4825668334961,56.189998626708984,55.775001525878906,1183.989990234375,108.73999786376953,56.189998626708984,56.837501525878906,1198.989990234375,108.98999786376953,58.23400115966797,55.32500076293945,1163.6099853515625,107.51000213623047,55.7760009765625,56.557498931884766,1198.5699462890625,108.25,56.959999084472656,137160000,2342700,23477600,37404000
2018-09-07,53.45341873168945,1177.5899658203125,103.97331237792969,52.64799880981445,55.32500076293945,1177.5899658203125,108.20999908447266,52.64799880981445,56.342498779296875,1188.550048828125,108.72000122070312,53.66999816894531,55.1775016784668,1169.27001953125,107.2300033569336,50.45000076293945,55.462501525878906,1172.0,108.2300033569336,52.02000045776367,150479200,1632900,22498600,112459500
2018-09-10,52.73603820800781,1175.06005859375,105.09750366210938,57.099998474121094,54.58250045776367,1175.06005859375,109.37999725341797,57.099998474121094,55.462501525878906,1186.6600341796875,109.63999938964844,57.20600128173828,54.11750030517578,1170.6099853515625,108.36000061035156,54.20000076293945,55.23749923706055,1184.199951171875,108.83999633789062,54.652000427246094,158066000,1383500,20727900,71417500
2018-09-11,54.0693473815918,1189.989990234375,106.88467407226562,55.88800048828125,55.962501525878906,1189.989990234375,111.23999786376953,55.88800048828125,56.07500076293945,1190.93994140625,111.58999633789062,56.400001525878906,54.13999938964844,1165.949951171875,108.88999938964844,54.709999084472656,54.502498626708984,1171.0999755859375,108.9000015258789,55.89400100708008,142996000,1462700,24301800,45850000
2018-09-12,53.397865295410156,1171.5999755859375,107.3363037109375,58.108001708984375,55.26750183105469,1171.5999755859375,111.70999908447266,58.108001708984375,56.25,1190.68994140625,111.8499984741211,58.5,54.959999084472656,1166.1600341796875,110.51000213623047,55.72999954223633,56.23500061035156,1182.0,111.43000030517578,56.28799819946289,197114800,1785800,18891100,50077000
2018-09-13,54.687686920166016,1182.1400146484375,108.48931121826172,57.891998291015625,56.602500915527344,1182.1400146484375,112.91000366210938,57.891998291015625,57.087501525878906,1187.8599853515625,113.7300033569336,59.0,55.64250183105469,1169.219970703125,112.12000274658203,57.0359992980957,55.880001068115234,1179.699951171875,112.12000274658203,57.604000091552734,166825600,2003400,26055600,31701500
2018-09-14,54.06692886352539,1177.97998046875,108.93130493164062,59.040000915527344,55.959999084472656,1177.97998046875,113.37000274658203,59.040000915527344,56.709999084472656,1188.0,113.7300033569336,59.465999603271484,55.630001068115234,1173.52001953125,112.44000244140625,57.30400085449219,56.4375,1188.0,113.36000061035156,57.75199890136719,127997200,1208800,19122300,33828000
2018-09-17,52.62733840942383,1159.8299560546875,107.74945068359375,58.96799850463867,54.470001220703125,1159.8299560546875,112.13999938964844,58.96799850463867,55.73749923706055,1181.8199462890625,113.69999694824219,60.17399978637695,54.317501068115234,1158.4599609375,111.86000061035156,57.625999450683594,55.537498474121094,1177.77001953125,113.69000244140625,58.007999420166016,148780400,1704800,20736500,34438000
2018-09-18,52.714298248291016,1167.1099853515625,108.7775650024414,56.992000579833984,54.560001373291016,1167.1099853515625,113.20999908447266,56.992000579833984,55.462501525878906,1181.3299560546875,113.69999694824219,60.52799987792969,54.279998779296875,1161.4300537109375,111.72000122070312,55.099998474121094,54.4474983215332,1162.6600341796875,112.19000244140625,59.3380012512207,126286800,1615700,22170900,82737500
2018-09-19,52.74570083618164,1174.27001953125,107.32667541503906,59.80400085449219,54.592498779296875,1174.27001953125,111.69999694824219,59.80400085449219,54.904998779296875,1176.27001953125,113.31999969482422,60.0,53.82500076293945,1158.6199951171875,111.04000091552734,56.099998474121094,54.625,1168.9599609375,113.05000305175781,56.10200119018555,108495200,1298100,21728400,41474500
2018-09-20,53.14665222167969,1191.5699462890625,109.12347412109375,59.66600036621094,55.00749969482422,1191.5699462890625,113.56999969482422,59.66600036621094,55.56999969482422,1194.0,113.80000305175781,61.19599914550781,54.787498474121094,1176.25,111.93000030517578,58.66600036621094,55.060001373291016,1180.6700439453125,112.27999877929688,60.71200180053711,106435200,1462200,23714500,36747000
2018-09-21,52.574195861816406,1172.1199951171875,109.78644561767578,59.81999969482422,54.415000915527344,1172.1199951171875,114.26000213623047,59.81999969482422,55.34000015258789,1196.5799560546875,115.29000091552734,60.11600112915039,54.3224983215332,1172.06005859375,113.51000213623047,59.07400131225586,55.19499969482422,1194.9200439453125,114.0,59.540000915527344,384986800,4561100,71229700,25252500
2018-09-24,53.330223083496094,1179.56005859375,110.1803970336914,59.93600082397461,55.1974983215332,1179.56005859375,114.66999816894531,59.93600082397461,55.314998626708984,1185.18994140625,114.9000015258789,60.599998474121094,54.157501220703125,1151.5,112.22000122070312,58.715999603271484,54.20500183105469,1159.4100341796875,113.02999877929688,59.69599914550781,110773600,1557500,27334500,24215000
2018-09-25,53.66838836669922,1193.8900146484375,109.96900177001953,60.198001861572266,55.54750061035156,1193.8900146484375,114.44999694824219,60.198001861572266,55.70500183105469,1196.8599853515625,115.0999984741211,60.91999816894531,54.92499923706055,1174.0899658203125,113.75,59.29999923706055,54.9375,1184.25,114.80000305175781,60.0,98217600,1657600,22668000,22408500
2018-09-26,53.24085235595703,1194.06005859375,109.51741027832031,61.91600036621094,55.10499954223633,1194.06005859375,113.9800033569336,61.91600036621094,55.9375,1207.239990234375,115.05999755859375,62.77799987792969,54.939998626708984,1185.4000244140625,113.73999786376953,60.22200012207031,55.25,1193.68994140625,114.47000122070312,60.38199996948242,95938800,1882500,19352000,39216000
2018-09-27,54.335044860839844,1207.3599853515625,109.93058776855469,61.50400161743164,56.23749923706055,1207.3599853515625,114.41000366210938,61.50400161743164,56.61000061035156,1216.8599853515625,114.91000366210938,62.992000579833984,55.8849983215332,1198.050048828125,114.19999694824219,61.38199996948242,55.95500183105469,1200.0,114.77999877929688,62.58000183105469,120724800,1813700,19091300,42545500
2018-09-28,54.5258674621582,1207.0799560546875,109.89215087890625,52.95399856567383,56.435001373291016,1207.0799560546875,114.37000274658203,52.95399856567383,56.459999084472656,1208.449951171875,114.56999969482422,55.599998474121094,56.005001068115234,1197.8299560546875,113.68000030517578,52.11199951171875,56.1974983215332,1204.0899658203125,114.19000244140625,54.051998138427734,91717600,1780600,21647800,168248500
2018-10-01,54.89301300048828,1208.530029296875,111.0835952758789,62.13999938964844,56.814998626708984,1208.530029296875,115.61000061035156,62.13999938964844,57.35499954223633,1224.199951171875,115.68000030517578,62.28799819946289,56.587501525878906,1203.18994140625,114.7300033569336,60.209999084472656,56.98749923706055,1213.0,114.75,61.15399932861328,94403200,1658200,18883100,108888000
2018-10-02,55.380924224853516,1207.6400146484375,110.6416015625,60.20399856567383,57.31999969482422,1207.6400146484375,115.1500015258789,60.20399856567383,57.5,1224.52001953125,115.83999633789062,63.36800003051758,56.657501220703125,1199.6600341796875,114.44000244140625,59.83000183105469,56.8125,1206.6700439453125,115.30000305175781,62.790000915527344,99152800,2009000,20787200,58717500
2018-10-03,56.05482864379883,1211.530029296875,110.66082763671875,58.959999084472656,58.01750183105469,1211.530029296875,115.16999816894531,58.959999084472656,58.36750030517578,1214.1800537109375,116.18000030517578,60.91999816894531,57.44499969482422,1202.1500244140625,114.93000030517578,58.31399917602539,57.51250076293945,1212.0,115.41999816894531,60.66600036621094,114619200,1312300,16648000,39975000
2018-10-04,55.0693359375,1177.0699462890625,108.37401580810547,56.36600112915039,56.997501373291016,1177.0699462890625,112.79000091552734,56.36600112915039,58.087501525878906,1205.9000244140625,114.76000213623047,58.79999923706055,56.682498931884766,1163.8499755859375,111.62999725341797,55.534000396728516,57.69499969482422,1205.030029296875,114.61000061035156,58.790000915527344,128168000,2328800,34821700,49071000
2018-10-05,54.17561721801758,1167.8299560546875,107.73983764648438,52.38999938964844,56.0724983215332,1167.8299560546875,112.12999725341797,52.38999938964844,57.102500915527344,1182.0,113.16999816894531,54.97600173950195,55.14500045776367,1154.3199462890625,110.63999938964844,52.0,56.9900016784668,1176.0,112.62999725341797,54.93000030517578,134322000,1592600,29068900,89722500
2018-10-08,54.05002212524414,1155.9200439453125,106.50996398925781,50.11199951171875,55.942501068115234,1155.9200439453125,110.8499984741211,50.11199951171875,56.20000076293945,1175.8599853515625,112.02999877929688,53.551998138427734,55.04999923706055,1135.4000244140625,109.33999633789062,49.79999923706055,55.5525016784668,1160.0,111.66000366210938,52.90399932861328,118655600,2309500,29640600,67363500
2018-10-09,54.798805236816406,1145.1700439453125,107.8647689819336,52.560001373291016,56.717498779296875,1145.1700439453125,112.26000213623047,52.560001373291016,56.817501068115234,1161.550048828125,113.08000183105469,53.354000091552734,55.5625,1144.1700439453125,110.80000305175781,50.65999984741211,55.90999984741211,1151.31005859375,111.13999938964844,51.04999923706055,107564000,1684500,26198600,60303000
2018-10-10,52.26019287109375,1092.1600341796875,102.00359344482422,51.375999450683594,54.09000015258789,1092.1600341796875,106.16000366210938,51.375999450683594,56.587501525878906,1137.02001953125,111.5,53.10200119018555,54.01250076293945,1091.510009765625,105.79000091552734,49.55400085449219,56.3650016784668,1136.4000244140625,111.23999786376953,52.922000885009766,167962400,2949000,61376300,64076500
2018-10-11,51.7988395690918,1090.739990234375,101.76336669921875,50.44599914550781,53.61249923706055,1090.739990234375,105.91000366210938,50.44599914550781,54.875,1116.06005859375,108.93000030517578,52.45000076293945,53.08000183105469,1075.8900146484375,104.19999694824219,49.805999755859375,53.630001068115234,1079.0400390625,105.3499984741211,51.50600051879883,212497600,3384800,63904300,40838500
2018-10-12,53.6490592956543,1120.5400390625,105.28008270263672,51.75600051879883,55.52750015258789,1120.5400390625,109.56999969482422,51.75600051879883,55.720001220703125,1125.8299560546875,111.23999786376953,52.39799880981445,54.209999084472656,1095.030029296875,107.12000274658203,50.402000427246094,55.10499954223633,1119.6400146484375,109.01000213623047,52.20000076293945,161351600,2468500,47742100,36007000
2018-10-15,52.501731872558594,1102.43994140625,103.38720703125,51.917999267578125,54.34000015258789,1102.43994140625,107.5999984741211,51.917999267578125,55.45750045776367,1121.800048828125,109.4800033569336,52.65599822998047,54.317501068115234,1098.219970703125,106.94999694824219,50.90800094604492,55.290000915527344,1118.0,108.91000366210938,51.8120002746582,123164000,1503700,32068100,31000000
2018-10-16,53.65871810913086,1133.0799560546875,106.65408325195312,55.31800079345703,55.537498474121094,1133.0799560546875,111.0,55.31800079345703,55.747501373291016,1136.3699951171875,111.41000366210938,55.47600173950195,54.189998626708984,1111.75,108.94999694824219,52.448001861572266,54.73249816894531,1113.47998046875,109.54000091552734,53.13999938964844,116736000,1918900,31610200,47632000
2018-10-17,53.426841735839844,1127.5899658203125,106.37543487548828,54.35599899291992,55.29750061035156,1127.5899658203125,110.70999908447266,54.35599899291992,55.65999984741211,1147.0,111.80999755859375,56.540000915527344,54.834999084472656,1114.0,109.55000305175781,53.15999984741211,55.57500076293945,1140.0,111.68000030517578,56.47999954223633,91541600,1782600,26548200,43277500
2018-10-18,52.178070068359375,1097.9100341796875,104.25196838378906,52.78200149536133,54.005001068115234,1097.9100341796875,108.5,52.78200149536133,54.935001373291016,1132.3499755859375,110.52999877929688,54.20000076293945,53.25,1086.3399658203125,107.83000183105469,52.599998474121094,54.46500015258789,1130.0,110.0999984741211,53.858001708984375,130325200,2307600,32506200,27106000
2018-10-19,52.97273254394531,1105.1800537109375,104.40571594238281,52.0,54.82749938964844,1105.1800537109375,108.66000366210938,52.0,55.314998626708984,1120.949951171875,110.86000061035156,53.93199920654297,54.35749816894531,1097.030029296875,108.20999908447266,50.70000076293945,54.51499938964844,1103.7099609375,108.93000030517578,53.47800064086914,132314800,2064300,32785500,46877500
2018-10-22,53.29640579223633,1111.3699951171875,105.33772277832031,52.189998626708984,55.162498474121094,1111.3699951171875,109.62999725341797,52.189998626708984,55.84000015258789,1121.68994140625,110.54000091552734,52.37200164794922,54.73500061035156,1100.0,108.23999786376953,50.518001556396484,54.9474983215332,1112.510009765625,109.31999969482422,52.13600158691406,115168400,1355800,26545600,28001500
2018-10-23,53.7988166809082,1114.9100341796875,103.86764526367188,58.827999114990234,55.682498931884766,1114.9100341796875,108.0999984741211,58.827999114990234,55.8125,1118.0,108.97000122070312,59.58599853515625,53.67499923706055,1079.010009765625,105.11000061035156,52.41999816894531,53.95750045776367,1091.2900390625,107.7699966430664,52.77399826049805,155071200,1884300,43770400,95139000
2018-10-24,51.953426361083984,1057.1199951171875,98.31391143798828,57.70000076293945,53.772499084472656,1057.1199951171875,102.31999969482422,57.70000076293945,56.057498931884766,1116.6199951171875,108.48999786376953,60.88800048828125,53.6349983215332,1055.06005859375,101.58999633789062,57.145999908447266,55.650001525878906,1115.0,108.41000366210938,60.209999084472656,163702000,2464300,63897800,100291500
2018-10-25,53.091094970703125,1103.5899658203125,104.05979919433594,62.97200012207031,54.95000076293945,1103.5899658203125,108.30000305175781,62.97200012207031,55.345001220703125,1117.8199462890625,109.2699966430664,64.19999694824219,54.1875,1075.550048828125,106.1500015258789,60.20199966430664,54.4275016784668,1080.300048828125,106.55000305175781,63.444000244140625,119423200,3647800,61646800,104203500
2018-10-26,52.24570083618164,1083.75,102.77226257324219,66.18000030517578,54.07500076293945,1083.75,106.95999908447266,66.18000030517578,55.04750061035156,1117.0,108.75,67.9800033569336,53.16749954223633,1042.22998046875,104.76000213623047,61.33000183105469,53.974998474121094,1048.3299560546875,105.69000244140625,61.650001525878906,189033600,5321900,55523100,137127500
